cts_ln,speaker,perseus,comp,anceps_n,anceps,elision
['200'],['#medea'],"aequum licet statuerit, haud aequus fuit.",0.8333333333333334,139,[ae]qvu_m li^ce_t sta*tu^e^ri^t h[au]d [ae]qvu_s fu^i*t,0
['201'],['#medea'],C R. Auditus a te Pelia supplicium tulit?,0.8888888888888888,140, [au]di_tu^s a_ te* pe^li^a^ su_ppli^ci^u_m tu^li*t,0
['202'],['#medea'],"sed fare, causae detur egregiae locus.",1.0,141, se*d fa_re^ c[au]s[ae] de_tu^r e_gre^gi^[ae] lo^cu*s,0
['203'],['#medea'],Difficile quam sit animum ab ira flectere,0.9210526315789473,142, di*ffi^ci^le^ qva_m si*t a^ni^m(u)m a^b i_ra* fle_cte^re*,1
['204'],['#medea'],iam concitatum quamque regale hoc putet,0.8055555555555556,143, ja*m co_nci^ta_tu*m qva_mqve^ re_ga*l(e) ho_c pu^te*t,1
['205'],['#medea'],"sceptris superbas quisquis admovit manus,",0.8378378378378378,144, sce*ptri_s su^pe_rba*s qvi_sqvi^s a_dmo*vi_t ma^nu*s,0
['206'],['#medea'],"qua coepit ire, regia didici mea.",0.9285714285714286,145,qva* c[oe]pi^t i_re* re_gi^a_ di^di^ci_ me^a*,0
['207'],['#medea'],"quamvis enim sim clade miseranda obruta,",0.9444444444444444,146, qva*mvi_s e^ni_m si*m cla_de^ mi^se^ra*nd(a) o_bru^ta*,1
['208'],['#medea'],"expulsa supplex sola deserta, undique",0.9696969696969697,147, e*xpu_lsa^ su_pple*x so_la^ de_se*rt(a) u_ndi^qve*,1
['209'],['#medea'],"adflicta, quondam nobili falsi patre",0.84375,148,a*ffli_cta^ quo_nda*m no_bi^li_ fu*lsi_ pa^tre*,0
['210'],['#medea'],avoque clarum Sole deduxi genus.,0.8928571428571429,149, a*vo_qve^ cla_ru*m so_le^ de_du*xi_ ge^nu*s,0
['211'],['#medea'],quodcumque placidis flexibus Phasis rigat,0.868421052631579,150, qvo*dcu_mqve^ pla^ci^di*s fle_xi^bu_s pha*si_s ri^ga*t,0
['212'],['#medea'],"Pontusque quicquid Scythicus a tergo videt,",0.7435897435897436,151, po*ntu_sqve^ qvi_dqvi*d scy^thi^cu^s a_ te*rgo_ vi^de*t,0
['213'],['#medea'],"palustribus qua maria dulcescunt aquis,",0.8571428571428571,152, pa*lu_stri^bu_s qva* ma^ri^a^ du_lce*scu_nt a^qvi*s,0
['214'],['#medea'],armata peltis quicquid exterret cohors,0.8,153, a*rma_ta^ pe_lti*s qvi_dqvi^d e_xte*rre_t co^ho*rs,0
['215'],['#medea'],"inclusa ripis vidua Thermodontiis,",1.0,154, i*nclu_sa^ ri_pi*s vi^du^a^ the_rmo*do_nti^i*s,0
['216'],['#medea'],hoc omne noster genitor imperio regit.,1.0,155, ho*c o_mne^ no_ste*r ge^ni^to^r i_mpe^ri^o_ re^gi*t,0
['217'],['#medea'],"generosa, felix, decore regali potens",1.0,156, ge^ne^ro_sa^ fe_li*x de^co^re^ re_ga*li_ po^te*ns,0
['218'],['#medea'],"fulsi: petebant tunc meos thalamos proci,",1.0,157, fu*lsi_ pe^te_ba*nt tu_nc me^o_s tha^la^mo_s pro^ci*,0
['219'],['#medea'],qui nunc petuntur. rapida fortuna ac levis,0.9473684210526315,158, qvi* nu_nc pe^tu_ntu*r ra^pi^da^ fo_rtu*n(a) a_c le^vi*s,1
['220'],['#medea'],"praecepsque regno eripuit, exilio dedit.",0.9142857142857143,159, pr[ae]ce_psqve^ re_gn(o) e*ri^pu^i^t e_xi^li^o_ de^di*t,1
['221'],['#medea'],"confide regnis, cum levis magnas opes",1.0,160, co*nfi_de^ re_gni*s cu_m le^vi_s ma*gna_s o^pe*s,0
['222'],['#medea'],huc ferat et illuc casus— hoc reges habent,1.0,161, hu*c fe^ra^t e^t i_llu*c ca_su^s ho_c re*ge_s ha^be*nt,0
['223'],['#medea'],"magnificum et ingens, nulla quod rapiat dies:",0.925,162,ma*gni^fi^c(u)m e^t i_nge*ns nu_lla^ qvo_d ra^pi^a_t di^e*s,1
['224'],['#medea'],"prodesse miseris, supplices fido lare",1.0,163, pro*de_sse^ mi^se^ri*s su_ppli^ce_s fi*do_ la^re*,0
['225'],['#medea'],"protegere, solum hoc Colchico regno extuli,",1.0,164, pro*te^ge^re^ so_l(u)m ho*c co_lchi^co_ re*gn(o) e_xtu^li*,2
['226'],['#medea'],"decus illud ingens Graeciae et florem inclitum,",1.0,165, de^cu^s i_llu^d i_nge*ns gr[ae]ci^(ae) e_t flo*r(e)m i_ncli^tu*m,2
['227'],['#medea'],"praesidia Achivae gentis et prolem deum,",1.0,166, pr[ae]si^di^(a) a^chi_v[ae] ge_nti^s e_t pro*le_m de^u*m,1
['228'],['#medea'],"servasse memet, munus est Orpheus meum,",0.9117647058823529,167,se*rua_sse^ me_me*t mu_nu^s e_st o*rph[eu]s me^u*m,0
['229'],['#medea'],"qui saxa cantu mulcet et silvas trahit,",0.9428571428571428,168, qvi* sa_xa^ ca_ntu* mu_lce^t e_t si*lva_s tra^hi*t,0
['230'],['#medea'],geminum que numen Castor et Pollux meum est,0.75,169, ge^mi^nu_mqve^ mu_nu*s ca_sto^r e_t po*llu_x me^(u)m e*st,1
['231'],['#medea'],satique Borea quique trans Pontum quoque,0.6486486486486487,170, sa*ti_qve^ bo^re^a* qvi_qve^ tra_ns po*ntu_m qvo^qve*,0
['232'],['#medea'],"summota Lynceus lumine inmisso videt,",0.8181818181818182,171,su*mmo_ta^ ly_nc[eu]s lu_mi^n(e) i_mmi*sso_ ui^de*t,1
['233'],['#medea'],"omnesque Minyae: nam ducem taceo ducum,",0.8529411764705882,172, o*mne_sqve^ mi^ny^[ae] na_m du^cu_m ta^ce^o_ du^ce*m,0
['234'],['#medea'],pro quo nihil debetur: hunc nulli imputo;,0.9166666666666666,173, pro* qvo_ ni^hi_l de*be_tu^r hu_nc nu*ll(i) i_mpu^to*,1
['235'],['#medea'],"vobis revexi ceteros, unum mihi.",1.0,174, vo*bi_s re^ve_xi* ce_te^ro_s u*nu_m mi^hi*,0
['236'],['#medea'],incesse nunc et cuncta flagitia ingere.,1.0,175,i*nce_sse^ nu_nc e*t cu_ncta^ fla_gi^ti^(a) i_nge^re*,1
['237'],['#medea'],"fatebor: obici crimen hoc solum potest,",1.0,176,fa*te_bo^r o^bi^ci* cri_me^n ho_c so*lu_m po^te*st,0
['238'],['#medea'],"Argo reversa, virgini placeat pudor",1.0,177,a*rgo_ re^ve_rsa* vi_rgi^ni_ pla^ce^a_t pu^do*r,0
['239'],['#medea'],paterque placeat: tota cum ducibus ruet,0.9142857142857143,178, pa*te_rqve^ pla^ce^a*t to_ta^ cu_m du^ci^bu_s ru^e*t,0
['240'],['#medea'],"Pelasga tellus, hic tuus primum gener",1.0,179, pe*la_sga^ te_llu*s hi_c tu^u_s pri*mu_m ge^ne*r,0
['241'],['#medea'],tauri ferocis ore flammanti occidet.,0.875,180, t[au]ri_ fe^ro_ci*s o_re^ fla_gra*nt(i) o_cci^de*t,1
['242'],['#medea'],"fortuna causam quae volet nostram premat,",0.918918918918919,181, fo*rtu_na^ c[au]sa*m qv[ae] vo^le_t no*stra_m pre^ma*t,0
['243'],['#medea'],non paenitet servasse tot regum decus.,1.0,182, no*n p[ae]ni^te_t se*rva_sse^ to_t re*gu_m de^cu*s,0
['244'],['#medea'],"quodcumque culpa praemium ex omni tuli,",0.8571428571428571,183, qvo*dcu_mqve^ cu_lpa* pr[ae]mi^(u)m e_x o*mni_ tu^li*,1
['245'],['#medea'],"hoc est penes te. si placet, damna ream;",1.0,184, ho*c e_st pe^ne_s te* si_ pla^ce_t da*mna_ re^a*m,0
['246'],['#medea'],"sed redde crimen, sum nocens, fateor, Creo:",1.0,185, se*d re_dde^ cri_me*n su_m no^ce_ns fa^te^o_r cre^o*,0
['247'],['#medea'],"talem sciebas esse, cum genua attigi",1.0,186,ta*le_m sci^e_ba*s e_sse^ cu_m ge^nu^(a) a_tti^gi*,1
['248'],['#medea'],fidemque supplex praesidis dextrae peti;,0.8611111111111112,187, fi*de_mqve^ su_pple*x pr[ae]si^di_s de*xtra_ pe^ti*,0
['249'],['#medea'],terra hac miseriis angulum ac sedem rogo,0.918918918918919,188,te*rr(a) ha_c mi^se^ri^i*s a_ngu^l(u)m e_t se*de_m ro^go*,2
['250'],['#medea'],"latebrasque viles: urbe si pelli placet,",0.9142857142857143,189, la^te^bra_sqve^ vi_le*s u_rbe^ si_ pe*lli_ pla^ce*t,0
['251'],['#medea'],detur remotus aliquis in regnis locus.,0.9117647058823529,190, de*tu_r re^mo_tu*s a^li^qvi^s i_n re*gni_s lo^cu*s,0
['252'],['#creon'],Non esse me qui sceptra violentus geram,0.9166666666666666,191, no*n e_sse^ me_ qvi* sce_ptra^ vi^o^le*ntu_s ge^ra*m,0
['253'],['#creon'],"nec qui superbo miserias calcem pede,",0.9090909090909091,192,ne*c qvi_ su^pe_rbo* mi^se^ri^a_s ca*lce_m pe^de*,0
['254'],['#creon'],testatus equidem videor haud clare parum,0.9459459459459459,193, te*sta_tu^s e^qvi^de*m vi^de^o^r h[au]d cla*re_ pa^ru*m,0
['255'],['#creon'],generum exulem legendo et adflictum et gravi,1.0,194, ge^ne^r(u)m e_xu^le_m le*ge_nd(o) e^t a_dfli*ct(u)m e_t gra^vi*,3
['256'],['#creon'],"terrore pavidum, quippe quem poenae expetit",0.8461538461538461,195, te*rro_re^ pa^vi^du*m qvi_ppe^ qve_m p[oe]n(ae) e_xpe^ti*t,1
['257'],['#creon'],letoque Acastus regna Thessalica optinens.,0.9210526315789473,196, le*to_qv(e) a^ca_stu*s re_gna^ the_ssa^li^c(a) o_pti^ne*ns,2
['258'],['#creon'],senio trementem debili atque aevo gravem,0.918918918918919,197, se^ni^o_ tre^me_nte*m de_bi^l(i) a_tqv(e) [ae]vo_ gra^ve*m,2
['259'],['#creon'],patrem peremptum queritur et caesi senis,0.918918918918919,198, pa*tre_m pe^re_mptu*m qve^ri^tu^r e_t c[ae]si_ se^ni*s,0
['260'],['#creon'],"discissa membra, cum dolo captae tuo",1.0,199, di*sci_ssa^ me_mbra* cu_m do^lo_ ca*pt[ae] tu^o*,0
['261'],['#creon'],piae sorores impium auderent nefas.,1.0,200, pi*[ae] so^ro_re*s i_mpi^(u)m [au]de*re_nt ne^fa*s,1
['262'],['#creon'],"potest Iason, si tuam causam amoves,",1.0,201, po*te_st i^a_so*n si_ tu^a_m c[au]s(a)m a_mo^ve*s,1
['263'],['#creon'],suam tueri: nullus innocuum cruor,1.0,202, su*a_m tu^e_ri* nu_llu^s i_nno^cu^u_m cru^o*r,0
['264'],['#creon'],"contaminavit, afuit ferro manus",1.0,203, co*nta_mi^na_vi*t a_fu^i_t fe*rro_ ma^nu*s,0
['265'],['#creon'],proculque vestro purus a coetu stetit.,0.9117647058823529,204, pro*cu_lqve^ ve_stro* pu_ru^s a_ c[oe]tu_ ste^ti*t,0
['266'],['#creon'],"tu, tu malorum machinatrix facinorum,",1.0,205, tu* tu_ ma^lo_ru*m ma_chi^na_tri*x fa^ci^no^ru*m,0
['267'],['#creon'],"cui feminae nequitia ad audenda omnia,",0.7352941176470589,206,cu*j fe_mi^nae_ ne*qvi^ti^(a) a^d [au]de*nd(u)m o_mni^a*,2
['268'],['#creon'],"robur virile est, nulla famae memoria,",1.0,207, ro*bu_r vi^ri_l(e) e*st nu_lla^ fa_m[ae] me^mo^ri^a*,1
['269'],['#creon'],"egredere, purga regna, letales simul",1.0,208, e*gre^de^re^ pu_rga* re_gna^ le_ta*le_s si^mu*l,0
['270'],['#creon'],"tecum aufer herbas, libera cives metu,",1.0,209, te*c(u)m [au]fe^r he_rba*s li_be^ra_ ci*ve_s me^tu*,1
['271'],['#creon'],alia sedens tellure sollicita deos.,1.0,210,a^li^a_ se^de_ns te*llu_re^ so_lli^ci^ta_ de^o*s,0
['272'],['#medea'],Profugere cogis? redde fugienti ratem,1.0,211,pro*fu^ge^re^ co_gi*s re_dde^ fu^gi^e*nti_ ra^te*m,0
['273'],['#medea'],vel redde comitem— fugere cur solam iubes?,0.918918918918919,212, ve*l re_dde^ co^mi^te*m fu^ge^re^ cu_r so*la_m ju^be*s,0
['274'],['#medea'],"non sola veni. bella si metuis pati,",1.0,213, no*n so_la^ ve_ni* be_lla^ si_ me^tu^i_s pa^ti*,0
['275'],['#medea'],"utrumque regno pelle, cur sontes duos",0.9090909090909091,214, u*tru_mqve^ re_gno* pe_lle^ cu_r so*nte_s du^o*s,0
['276'],['#medea'],"distinguis? illi Pelia, non nobis iacet;",0.8529411764705882,215, di*sti_ngvi^s i_lli* pe^li^a^ no_n no*bi_s ja^ce*t,0
['277'],['#medea'],"fugam, rapinas adice, desertum patrem",1.0,216,fu*ga_m ra^pi_na*s a^di^ce^ de_se*rtu_m pa^tre*m,0
['278'],['#medea'],"lacerum que fratrem, quicquid etiam nunc novas",0.6666666666666666,217, la^ce^ru_mqve^ fra_tre*m qvi_dqvi^d e^ti^a*mnu_nc no^va*s,0
['279'],['#medea'],"docet maritus coniuges, non est meum:",0.90625,218, do*ce_t ma^ri_tu*s co_nju^ge_s no*n e_st me^u*m,0
['280'],['#medea'],"totiens nocens sum facta, sed numquam mihi.",0.9210526315789473,219, to^ti^e_ns no^ce_ns su*m fa_cta^ se_d nu*mqva_m mi^hi*,0
['281'],['#creon'],"Iam exisse decuit, quid seris fando moras?",1.0,220,i(a)m e*xi_sse^ de^cu^i*t qui_d se^ri_s fa*ndo_ mo^ra*s,1
['282'],['#medea'],"Supplex recedens illud extremum precor,",1.0,221, su*pple_x re^ce_de*ns i_llu^d e_xtre*mu_m pre^co*r,0
['283'],['#medea'],ne culpa natos matris insontes trahat.,1.0,222, ne* cu_lpa^ na_to*s ma_tri^s i_nso*nte_s tra^ha*t,0
['284'],['#creon'],Vade: hos paterno ut genitor excipiam sinu.,1.0,223, va*d(e) ho_s pa^te_rn(o) u*t ge^ni^to^r e_xci^pi^a_m si^nu*,2
['285'],['#medea'],"Per ego auspicatos regii thalami toros,",1.0,224,pe^r e^g(o) [au]spi^ca_to*s re_gi^i_ tha^la^mi_ to^ro*s,1
['286'],['#medea'],"per spes futuras perque regnorum status,",0.9166666666666666,225, pe*r spe_s fu^tu_ra*s pe_rqve^ re_gno*ru_m sta^tu*s,0
['287'],['#medea'],"Fortuna varia dubia quos agitat vice,",0.9090909090909091,226, fo*rtu_na^ va^ri^a* du^bi^a^ qvo_s a^gi^ta_t vi^ce*,0
['288'],['#medea'],"precor, brevem largire fugienti moram,",1.0,227, pre*co_r bre^ve_m la*rgi_re^ fu^gi^e*nti_ mo^ra*m,0
['289'],['#medea'],"dum extrema natis mater infigo oscula,",1.0,228, d(u)m e*xtre_ma^ na_ti*s ma_te^r i_nfi*g(o) o_scu^la*,2
"['290', '290b']","['#medea', '#creon']",fortasse moriens. Fraudibus tempus petis.,1.0,229, fo*rta_sse^ mo^ri^e*ns fr[au]di^bu_s te*mpu_s pe^ti*s,0
['291'],['#medea'],Quae fraus timeri tempore exiguo potest?,0.9444444444444444,230, qv[ae] fr[au]s ti^me_ri* te_mpo^r(e) e_xi^gu^o_ po^te*st,1
['292'],['#creon'],Nullum ad nocendum tempus angustum est malis.,1.0,231, nu*ll(u)m a_d no^ce_ndu*m te_mpu^s a_ngu*st(u)m e_st ma^li*s,2
['293'],['#medea'],Parumne miserae temporis lacrimis negas?,1.0,232, pa*ru_mne^ mi^se^r[ae] te_mpo^ri_s la^cri^mi_s ne^ga*s,0
['294'],['#creon'],"Etsi repugnat precibus infixus timor,",1.0,233, e*tsi_ re^pu_gna*t pre^ci^bu^s i_nfi*xu_s ti^mo*r,0
['295'],['#creon'],unus parando dabitur exilio dies.,1.0,234, u*nu_s pa^ra_ndo* da^bi^tu^r e_xi^li^o_ di^e*s,0
['296'],['#medea'],"Nimis est, recidas aliquid ex isto licet:",0.9166666666666666,235, ni^mi^s e_st re^ci_da*s a^li^qvi^d e_x i*sto_ li^ce*t,0
"['297', '297b']","['#medea', '#creon']","et ipsa propero. Capite supplicium lues,",1.0,236, e*t i_psa^ pro^pe^ro* ca^pi^te^ su_ppli^ci^u_m lu^e*s,0
['298'],['#creon'],clarum priusquam Phoebus attollat diem,0.9142857142857143,237, cla*ru_m pri^u_sqva*m ph[oe]bu^s a_tto*lla_t di^e*m,0
['299'],['#creon'],"nisi cedis Isthmo. sacra me thalami vocant,",1.0,238, ni^si^ ce_di^s i_sthmo* sa_cra^ me_ tha^la^mi_ vo^ca*nt,0
['300'],['#creon'],vocat precari festus Hymenaeo dies.,1.0,239, vo*ca_t pre^ca_ri* fe_stu^s hy^me^n[ae]o_ di^e*s,0
['301'],['#chorus'],Audax nimium qui freta primus,0.0,,,0
['302'],['#chorus'],rate tam fragili perfida rupit,0.0,,,0
['303'],['#chorus'],terrasque suas posterga videns,0.0,,,0
['304'],['#chorus'],"animam levibus credidit auris,",0.0,,,0
['305'],['#chorus'],dubioque secans aequora cursu,0.0,,,0
['306'],['#chorus'],potuit tenui fidere ligno,0.0,,,0
['307'],['#chorus'],inter vitae mortisque vias,0.0,,,0
['308'],['#chorus'],nimium gracili limite ducto.,0.0,,,0
['329'],['#chorus'],Candida nostri saecula patres,0.0,,,0
['330'],['#chorus'],"videre, procul fraude remota.",0.0,,,0
['331'],['#chorus'],sua quisque piger litora tangens,0.0,,,0
['332'],['#chorus'],"patrioque senex factus in arvo,",0.0,,,0
['333'],['#chorus'],"parvo dives, nisi quas tulerat",0.0,,,0
['334'],['#chorus'],"natale solum, non norat opes:",0.0,,,0
['309'],['#chorus'],nondum quisquam sidera norat.,0.0,,,0
['310'],['#chorus'],stellisque quibus pingitur aether,0.0,,,0
['311'],['#chorus'],non erat usus. nondum pluvias,0.0,,,0
['312'],['#chorus'],Hyadas poterat vitare ratis.,0.0,,,0
['313'],['#chorus'],"non Oleniae lumina caprae,",0.0,,,0
['314'],['#chorus'],nec quae sequitur flectitque senex,0.0,,,0
['315'],['#chorus'],"Attica tardus plaustra Bootes,",0.0,,,0
['316'],['#chorus'],"nondum Boreas,",0.0,,,0
['317'],['#chorus'],nondum Zephyrus nomen habebant.,0.0,,,0
['318'],['#chorus'],Ausus Tiphys pandere vasto,0.0,,,0
['319'],['#chorus'],carbasa ponto,0.0,,,0
['320'],['#chorus'],legesque novas scribere ventis:,0.0,,,0
['321'],['#chorus'],"nunc lina sinu tendere toto,",0.0,,,0
['322'],['#chorus'],nunc prolato pede transversos,0.0,,,0
['323'],['#chorus'],"captare notos, nunc antemnas",0.0,,,0
['324'],['#chorus'],"medio tutas ponere malo,",0.0,,,0
['325'],['#chorus'],"nunc in summo religare loco,",0.0,,,0
['326'],['#chorus'],cum iam totos avidus nimium,0.0,,,0
['327'],['#chorus'],navita flatus optat et alto,0.0,,,0
['328'],['#chorus'],rubicunda tremunt sipara velo.,0.0,,,0
['335'],['#chorus'],b«ne dissaepti foedera mundi,0.0,,,0
['336'],['#chorus'],traxit in unum Thessala pinus,0.0,,,0
['337'],['#chorus'],"iussitque pati verbera pontum,",0.0,,,0
['338'],['#chorus'],partemque metus fieri nostri,0.0,,,0
['339'],['#chorus'],mare sepositum.,0.0,,,0
['340'],['#chorus'],dedit illa graves improba poenas,0.0,,,0
['341'],['#chorus'],"per tam longos ducta timores,",0.0,,,0
['342'],['#chorus'],"cum duo montes, claustra profundi,",0.0,,,0
['343'],['#chorus'],hinc atque illinc subito impulsu,0.0,,,0
['344'],['#chorus'],"velut aetherio gemerent sonitu,",0.0,,,0
['345'],['#chorus'],nubesque ipsas,0.0,,,0
['345a'],['#chorus'],mare deprensum spargeret austris.,0.0,,,0
['346'],['#chorus'],palluit audax Tiphys et omnes,0.0,,,0
['347'],['#chorus'],"labente manu misit habenas,",0.0,,,0
['348'],['#chorus'],Orpbeus tacuit torpente lyra,0.0,,,0
['349'],['#chorus'],ipsaque vocem perdidit Argo.,0.0,,,0
['350'],['#chorus'],"quid cum Siculi virgo Pelori,",0.0,,,0
['351'],['#chorus'],"rabidos utero succincta canes,",0.0,,,0
['352'],['#chorus'],omnis pariter solvit hiatus? ',0.0,,,0
['353'],['#chorus'],quis non totos horruit artus,0.0,,,0
['354'],['#chorus'],totiens uno latrante malo?,0.0,,,0
['355'],['#chorus'],quid cum Ausonium dirae pestes,0.0,,,0
['356'],['#chorus'],voce canora mare mulcerent.,0.0,,,0
['357'],['#chorus'],cum Pieria resonans cithara,0.0,,,0
['358'],['#chorus'],Thracius Orpheus,0.0,,,0
['359'],['#chorus'],solitam cantu retinere rates,0.0,,,0
['360'],['#chorus'],paene coegit Sirena sequi?,0.0,,,0
"['361', '361b']","['#chorus', '#chorus']",quod fuit huius pretium cursus? aurea pellis,0.0,,,0
['362'],['#chorus'],"maiusque mari Medea malum,",0.0,,,0
['363'],['#chorus'],merces prima digna carina.,0.0,,,0
['364'],['#chorus'],Nunc iam cessit pontus et omnes,0.0,,,0
['365'],['#chorus'],patitur leges: non Palladia,0.0,,,0
['366'],['#chorus'],compacta manu regum referens,0.0,,,0
['367'],['#chorus'],inclita remos quaeritur Argo—,0.0,,,0
['368'],['#chorus'],quaelibet altum cumba pererrat;,0.0,,,0
['369'],['#chorus'],terminus omnis motus et urbes,0.0,,,0
['370'],['#chorus'],"muros terra posuere nova,",0.0,,,0
['371'],['#chorus'],nil qua fuerat sede reliquit,0.0,,,0
['372'],['#chorus'],pervius orbis:,0.0,,,0
['373'],['#chorus'],"Indus gelidum potat Araxen,",0.0,,,0
['374'],['#chorus'],Albin Persae Rhenumque bibunt.,0.0,,,0
['375'],['#chorus'],"venient annis saecula seris,",0.0,,,0
['376'],['#chorus'],quibus Oceanus vincula rerum,0.0,,,0
['377'],['#chorus'],laxet et ingens pateat tellus,0.0,,,0
['378'],['#chorus'],Tethysque novos detegat orbes,0.0,,,0
['379'],['#chorus'],nec sit terris ultima Thule.,0.0,,,0
['380'],['#nutrix medea'],"Alumna, celerem quo rapis tectis pedem?",0.9117647058823529,240, a*lu_mna^ ce^le^re*m qvo_ ra^pi_s te*cti_s pe^de*m,0
['381'],['#nutrix medea'],resiste et iras comprime ac retine impetum.,1.0,241,re*si_st(e) e^t i_ra*s co_mpri^m(e) a_c re^ti^n(e) i_mpe^tu*m,3
['382'],['#nutrix medea'],Incerta qualis entheos gressus tulit,0.9090909090909091,242, i*nce_rta^ qva_li*s e_nthe^o_s gre*ssu_s tu^li*t,0
['383'],['#nutrix medea'],cum iam recepto maenas insanit deo,0.9032258064516129,243, cu*m ja_m re^ce_pto* m[ae]na^s i_nsa*ni_t de^o*,0
['384'],['#nutrix medea'],"Pindi nivalis vertice aut Nysae iugis,",0.9117647058823529,244, pi*ndi_ ni^va_li*s ve_rti^c(e) [au]t ny*s[ae] ju^gi*s,1
['385'],['#nutrix medea'],"talis recursat huc et huc motu effero,",1.0,245, ta*li_s re^cu_rsa*t hu_c e^t hu_c mo*t(u) e_ffe^ro*,1
['386'],['#nutrix medea'],"furoris ore signa lymphati gerens,",1.0,246, fu*ro_ri^s o_re* si_gna^ ly_mpha*ti_ ge^re*ns,0
['387'],['#nutrix medea'],"flammata facies spiritum ex alto citat,",1.0,247, fla*mma_ta^ fa^ci^e*s spi_ri^t(u)m e_x a*lto_ ci^ta*t,1
['388'],['#nutrix medea'],"proclamat, oculos uberi fletu rigat,",1.0,248, pro*cla_ma^t o^cu^lo*s u_be^ri_ fle*tu_ ri^ga*t,0
['389'],['#nutrix medea'],"renidet: omnis specimen affectus capit,",1.0,249, re*ni_de^t o_mni*s spe^ci^me^n a_ffe*ctu_s ca^pi*t,0
['391'],['#nutrix medea'],"quo pondus animi vergat, ubi ponat minas,",0.7777777777777778,251, qvo* po_ndu^s a^ni^mi* ve_rge^t u^bi^ po*ne_t mi^na*s,0
['390'],['#nutrix medea'],haeret: minatur aestuat queritur gemit.,0.0,,,0
['392'],['#nutrix medea'],ubi se iste fluctus franget? exundat furor.,1.0,252, u^bi^ s(e) i_ste^ flu_ctu*s fra_nge^t e_xu*nda_t fu^ro*r,1
['393'],['#nutrix medea'],non facile secum versat aut medium scelus;,1.0,253, no*n fa^ci^le^ se_cu*m ve_rsa^t [au]t me^di^u_m sce^lu*s,0
['394'],['#nutrix medea'],"se vincet: irae novimus veteris notas,",1.0,254,se* vi_nce^t i_r[ae] no_vi^mu_s ve^te^ri_s no^ta*s,0
['395'],['#nutrix medea'],"magnum aliquid instat, efferum immane impium:",0.925,255, ma*gn(u)m a^li^qvi^d i_nsta*t e_ffe^r(u)m i_mma*n(e) i_mpi^u*m,3
['396'],['#nutrix medea'],"vultum furoris cerno, di fallant metum!",1.0,256, vu*ltu_m fu^ro_ri*s ce_rno^ di_ fa*lla_nt me^tu*m,0
['397'],['#medea'],"Si quaeris odio, misera, quem statuas modum :",0.8421052631578947,257, si* qv[ae]ri^s o^di^o* mi^se^ra^ qve_m sta^tu^a_s mo^du*m,0
['398'],['#medea'],"imitare amorem, regias egone ut faces",1.0,258,i^mi^ta_r(e) a^mo_re*m re_gi^a_s e^go^n(e) u_t fa^ce*s,2
['399'],['#medea'],"inulta patiar? segnis hic ibit dies,",1.0,259, i*nu_lta^ pa^ti^a*r se_gni^s hi_c i*bi_t di^e*s,0
['400'],['#medea'],"tanto petitus ambitu, tanto datus?",1.0,260, ta*nto_ pe^ti_tu*s a_mbi^tu_ ta*nto_ da^tu*s,0
['401'],['#medea'],dum terra caelum media libratum feret,1.0,261, du*m te_rra^ c[ae]lu*m me^di^a^ li_bra*tu_m fe^re*t,0
['402'],['#medea'],nitidusque certas mundus evolvet vices,0.9142857142857143,262, ni^ti^du_sqve^ ce_rta*s mu_ndu^s e_vo*lve_t vi^ce*s,0
['403'],['#medea'],"numerosque harenis derit et solem dies,",0.8285714285714286,263, nu^me^ru_sqv(e) ha^re_ni*s de_ri^t e_t so*le_m di^e*s,1
['404'],['#medea'],"noctem sequentur astra, dum siccas polus",0.9166666666666666,264, no*cte_m se^qve_ntu*r a_stra^ du_m si*cca_s po^lu*s,0
['405'],['#medea'],"versabit Arctos, flumina in pontum cadent.",1.0,265, ve*rsa_bi^t a_rcto*s flu_mi^n(a) i_n po*ntu_m ca^de*nt,1
['406'],['#medea'],numquam meus cessabit in poenas furor,0.9117647058823529,266, nu*mqva_m me^u_s ce*ssa_bi^t i_n p[oe]na_s fu^ro*r,0
['407'],['#medea'],"crescetque semper, quae ferarum immanitas,",0.8378378378378378,267, cre*sce_tqve^ se_mpe*r qv[ae] fe^ra_r(u)m i*mma_ni^ta*s,1
['408'],['#medea'],"quae Scylla, quae Charybdis Ausonium mare",0.8648648648648649,268,qv[ae] scy_lla^ qv[ae] cha*ry_bdi^s [au]so^ni^u_m ma^re*,0
['409'],['#medea'],Siculumque sorbens quaeve anhelantem premens,0.8292682926829268,269, si^cu^lu_mqve^ so_rbe*ns qv[ae]u(e) a^nhe_la*nte_m pre^me*ns,1
['410'],['#medea'],Titana tantis Aetna fervebit minis?,1.0,270, ti*ta_na^ ta_nti*s [ae]tna^ fe_rve*bi_t mi^ni*s,0
['411'],['#medea'],"non rapidus amnis, non procellosum mare",1.0,271, no*n ra^pi^du^s a_mni*s no_n pro^ce_llo*su_m ma^re*,0
['412'],['#medea'],Pontusve coro saevus aut vis ignium,0.90625,272, po*ntu_sue^ co_ro* s[ae]vu^s [au]t vi*s i_gni^u*m,0
['413'],['#medea'],adiuta flatu possit inhibere impetum,0.9090909090909091,273, a*dju_ta^ fla_tu* po_ssi^t i^nhi^be*r(e) i_mpe^tu*m,1
['414'],['#medea'],irasque nostras: sternam et evertam omnia.,0.918918918918919,274, i*ra_sqve^ no_stra*s ste_rn(a)m e^t e_ve*rt(a)m o_mni^a*,2
